이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
산들목전주콩나물국밥 서초본점,국밥,3.1,27,"서울 서초구 반포대로 108 1층
(지번) 서초동 1543-10",37.48980905,127.0090898,02-583-9987,"콩나물국밥 (10,000원), 해물파전 (17,000원)",월요일
쿤쏨차이,태국음식,3.7,163,"서울 서초구 서초대로53길 23 1층
(지번) 서초동 1698-7",37.49619568,127.0143254,02-596-6411,"가오쏘이 뺏양 (26,000원), 커쿠양 (24,000원), 텃만꿍 (13,000원), 똠쌥 (30,000원), 소갈비 쏨차이 태국국밥 (9,000원), 푸 팟 퐁커리 (0원)",영업시간 매일 11:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:30
흑산도 홍어 홍연,한식,5,26,"서울 서초구 방배천로 40-2 1층
(지번) 방배동 453-6",37.48013617,126.9827129,02-584-1275,"국내산 홍어삼합 대 (130,000원), 국내산 홍어삼합 중 (100,000원), 국내산 홍어삼합 소 (70,000원), 홍어코스(삼합,무침,찜,탕) 홍어애,미포함 (50,000원), 홍어 사시미 (90,000원), 홍어애(홍어특수부위 포함) (100,000원), 홍어무침 (30,000원), 홍어찜 (30,000원), 홍어탕 (30,000원)",영업시간 월~토 15:00 ~ 23:00
엘리씨커피,카페,4.7,17,"서울 서초구 동광로12가길 3 1층
(지번) 방배동 1423",37.48739794,126.9846978,02-533-5157,메뉴 없음,월~금 08:00 ~ 22:00
샘골참숯불막창구이,"곱창,막창",4,41,"서울 서초구 방배천로16길 21
(지번) 방배동 437-27",37.48221335,126.9839253,02-581-5592,메뉴 없음,영업시간 월~토 15:00 ~ 24:00
텐쿡,"호프,요리주점",4.7,60,"서울 서초구 반포대로19길 9-4 1층
(지번) 서초동 1523-1",37.48716389,127.0088762,02-583-3961,메뉴 없음,영업시간 월~토 16:00 ~ 01:00
더 리버사이드 호텔 중식당 따뚱,중식,4.2,43,"서울 서초구 강남대로107길 6 더리버사이드호텔 2층
(지번) 잠원동 6-1",37.51856901,127.0180842,02-6710-1888,"베이징덕 (108,000원)",영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 18:00
더서초,카페,4,10,"서울 서초구 서초대로40길 91
(지번) 서초동 1538-3",37.48769304,127.0090437,070-5142-4628,"에스프레소 (가격정보 없음), 아메리카노 (가격정보 없음), 바닐라라떼 (가격정보 없음), 카페모카 (가격정보 없음), 콜드브루라떼 (가격정보 없음), 아인슈페너 (가격정보 없음), 카페라떼 (가격정보 없음), 민트초코 (가격정보 없음), 녹차라떼 (가격정보 없음), 초코라떼 (가격정보 없음), 로얄밀크티 (가격정보 없음), 오곡라떼 (가격정보 없음), 로열밀크티 (가격정보 없음), 레몬 (가격정보 없음), 얼그레이 (가격정보 없음), 복숭아에이드 (가격정보 없음), 캐모마일 (가격정보 없음), 생강차 (가격정보 없음), 허니자몽블랙티 (가격정보 없음), 페퍼민트 (가격정보 없음), 딸기에이드 (가격정보 없음), 달고나 (가격정보 없음), 복숭아라떼 (가격정보 없음), 딸기바나나주스 (가격정보 없음), 붕어빵 (가격정보 없음), 마들렌 (가격정보 없음), 아이스티 (가격정보 없음), 카야토스트 (가격정보 없음), 츄러스 (가격정보 없음)",
육품,"육류,고기",3.3,559,"서울 서초구 강남대로65길 12 2층
(지번) 서초동 1308-16",37.50051546,127.0247224,02-6949-6582,메뉴 없음,영업시간 월~금 16:00 ~ 22:30
정고기,"육류,고기",4.9,88,"서울 서초구 강남대로34길 43 2층
(지번) 양재동 8-6",37.48378979,127.03824,010-2671-9249,메뉴 없음,영업시간 월~금 11:30 ~ 23:00 · 휴게시간 월~금 14:00 ~ 17:00
올웨이즈온,커피전문점,4.4,92,"서울 서초구 방배천로8길 16-12 1층
(지번) 방배동 454-3",37.48006888,126.9834122,02-584-7974,"떡볶이 (8,000원), 카야토스트 (8,000원), 애플시나몬 와플 (13,000원), 햄치즈 치아비타 (10,900원), 아메리카노 (4,000원), 카페라떼 (4,500원), 바닐라라떼 (5,000원), 아인슈페너 (6,000원), 그린티라떼 (6,000원), 초코라떼 (6,000원), 밀크티라떼 (6,000원), 캐모마일/페퍼민트/오렌지 레몬그라스/얼그레이/히비스커스 (5,500원), 유자차/자몽차/레몬차/청귤차/오미자유자차/애플시나몬차 (6,000원), 복숭아 아이스티 (5,000원), 요거트 스무디 (6,000원), 밀크셰이크 (6,000원), 자바초코칩 (6,500원), 레몬에이드 (6,500원), 자몽에이드 (6,500원), 오미자유자에이드 (6,500원)",영업시간 매일 11:00 ~ 22:00
장수정육식당,"육류,고기",3.7,33,"서울 서초구 남부순환로 2581-5 1층
(지번) 서초동 1366-3",37.48482304,127.0326504,02-584-9798,메뉴 없음,영업시간 매일 11:00 ~ 22:30
줄라이,양식,4.2,74,"서울 서초구 동광로 164 1층
(지번) 반포동 577-20",37.49472809,126.9999774,02-534-9544,메뉴 없음,"월,일요일"
쿄베이커리 더인피닛카페,디저트카페,3.4,16,"서울 서초구 사평대로58길 6 1층 102~103호
(지번) 서초동 1303-6",37.5034493,127.0234923,02-536-2838,"아메리카노 (4,200원), 카페 라떼 (5,200원), 바닐라 크림 라떼 (6,700원), 말차 라떼 (6,200원), 생딸기라떼 (7,200원), 망고퐁당 히비스커스 (6,700원), 바닐라 라떼 (5,800원), 콜드브루 (5,500원), 콜드브루 라떼 (6,300원), 아이스티 (5,300원), 초코 라떼 (6,200원), 자몽에이드 (5,900원), 애플유자 에이드 (5,900원), 청포도 에이드 (6,200원), 얼그레이 (5,000원), 페퍼민트 (5,000원), 카모마일 (5,000원), 유자 카모마일 (6,000원), 자몽허니블랙 (6,000원), 로얄 골드 밀크티 (6,300원)",매일 07:30 ~ 21:00
스시타노,"초밥,롤",3.8,164,"서울 서초구 동광로 93 테라스빌딩 3층
(지번) 방배동 797-8",37.49374044,126.9924804,02-593-1600,"타노오마카세(카운터)(점심) (70,000원), 타노오마카세(카운터)저녁) (150,000원), 타노오마카세(룸)(점심) (70,000원), 타노오마카세(룸)(저녁) (150,000원), 타노스시코스(점심) (60,000원), 타노스시코스(저녁) (130,000원)",영업시간 매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 18:00
세시셀라 팩토리점,"제과,베이커리",4.7,56,"서울 서초구 방배로42길 46 2층
(지번) 방배동 796-4",37.49411926,126.990495,02-591-3388,"당근케익 1조각 (9,900원), 아메리카노 (4,500원), 솔티카라멜케익 (9,400원), 당근 홀케이크 (41,900원), 오레오케이크 (9,900원), 솔티카라멜케이크 (9,900원), 황치즈케이크 (9,900원)",월요일
경파중국집,중국요리,4.1,49,"서울 서초구 서운로 226 서초오피스텔 지하1층 5호
(지번) 서초동 1302-1",37.50311265,127.0217781,02-537-5437,"짜장면 (8,000원), 생등심 탕수육 (28,000원), 짬뽕 (11,000원), 차돌짬뽕 (14,000원), 하얀짬뽕 (12,000원), 삼선우동 (11,000원), 고추쟁반짜장(2인) (20,000원), 비빔탄탄면 (12,000원), 불짜장 (9,000원), 마파두부면 (12,000원), 고기튀김 (28,000원), 사천탕수육 (32,000원), 깐풍기 (32,000원), 유린기 (32,000원), 잡탕밥 (18,000원), 유산슬밥 (15,000원), 마파두부밥 (12,000원), 매운가지덮밥 (12,000원), 칠리중새우 (33,000원), 크림중새우 (33,000원)",영업시간 월~토 11:30 ~ 21:00 · 휴게시간 월~토 15:00 ~ 17:00
느린마을양조장 양재본점,"호프,요리주점",3.4,182,"서울 서초구 강남대로27길 7-9 우곡빌딩 지하1층,1층
(지번) 양재동 67-3",37.47894534,127.0379603,02-579-7710,"느린마을막걸리 (10,000원), 모둠부침개 (33,000원), 느린마을수육 (33,000원)",영업시간 월~금 16:00 ~ 24:00
토박이,한식,3.3,24,"서울 서초구 반포대로39길 38 상은빌딩 1층
(지번) 반포동 549-16",37.49846545,127.0019821,02-532-4837,"고추장두부찌개 (9,000원), 국산콩비지 (9,000원), 궁중소고기육전(중) (40,000원), 수제만두전골(중) (35,000원), 곱창전골(중) (45,000원)",영업시간 매일 11:00 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
레트로카페트레이더,테마카페,3.7,30,"서울 서초구 효령로 316-1 2층
(지번) 서초동 1443-5",37.48542015,127.0189665,070-8807-6910,"에스프레소 (4,000원), 에스프레소 마끼아또 (4,000원), 에스프레소 꼰빠냐 (4,500원), 아메리카노 (4,000원), 카푸치노 (4,500원), 카페라떼 (4,500원), 바닐라라떼 (두유) (5,000원), 카라멜라떼 (5,000원), 카페모카 (5,000원), 카라멜 마끼아또 (5,000원), 아포가또 (6,000원), 까페깔루아 (알콜) (7,000원), 까페아이리쉬(알콜) (7,000원), 카라멜 프라푸치노 (6,000원), 모카 프라푸치노 (6,000원), 녹차 프라푸치노 (6,000원), 녹차라떼 (5,000원), 핫초코 (4,500원), 핸드드립 (6,000원), 더치커피 (5,000원)",영업시간 매일 11:00 ~ 22:00
천안문,중국요리,4.2,90,"서울 서초구 사평대로55길 42 2층
(지번) 반포동 738",37.50590704,127.022202,02-518-0231,"짜장면 (7,000원), 간짜장 (8,000원), 삼선짜장 (10,000원), 차돌짜장 (11,000원)",월요일
소울버킷,햄버거,4.7,228,"서울 서초구 서초중앙로 75 동궁빌딩 202호
(지번) 서초동 1578-4",37.48850054,127.0142862,070-8839-3314,"순수 새우버거 (9,500원), 소울버킷버거(킹프라운버거) (13,000원), 메이플바베큐 치킨버거 (8,500원), 프레쉬광어 사치버거 (9,500원), 촤 그릴 비프버거 (9,000원), 프레쉬 광어 피쉬엔칩스 (20,000원), 메이플바베큐치킨윙&콘샐러드 (9,500원), 리치비프버거 (11,000원)",영업시간 매일 11:10 ~ 20:30
말죽거리주막,"호프,요리주점",4,12,"서울 서초구 동산로6길 33-1 1층
(지번) 양재동 369",37.4698197,127.0445027,02-571-8848,메뉴 없음,영업시간 매일 17:00 ~ 24:00
해남원조김밥,분식,4.4,83,"서울 서초구 방배로 200 1층
(지번) 방배동 811-16",37.49132694,126.9916781,02-535-6949,"유부김밥 (4,500원), 햄맛살김밥 (5,000원), 참치김밥 (5,500원), 와사비참치 (6,000원), 치즈김밥 (5,500원), 김치김밥 (5,500원), 얼큰이김밥 (5,500원), 모듬김밥 (6,000원), 김치참치김밥 (6,000원)",월요일
미니말레 뢰스터리&커피바,카페,4.8,367,"서울 서초구 반포대로30길 70 우성빌딩 1층
(지번) 서초동 1571-14",37.49243087,127.01233,02-588-7963,"헬싱키 라떼 (시그니처) (4,500원), 브리티시 아인슈페너 (4,500원), 아메리카노 (3,000원)",월~금 08:00 ~ 19:00
누뗀,카페,4.2,521,"서울 서초구 청계산로 119 지하1,2층
(지번) 신원동 489-7",37.45377398,127.0512923,0507-1368-9215,메뉴 없음,"월,화,목,금,토,일 10:30 ~ 19:00"
서초집,"육류,고기",4.2,120,"서울 서초구 서초대로51길 29 헤라피스 1층
(지번) 서초동 1699-4",37.49637993,127.0136533,02-6083-2777,"생 갈비 (400g) (40,000원), 삼각살(180g) (30,000원), 돈마호크(280g) (22,000원), 안심(180g) (22,000원), 마구리살(180g) (22,000원), 가브리살(180g) (30,000원), 갈매기살(180g) (30,000원), 항정살(180g) (30,000원), 목살(180g) (20,000원), 오겹살(180g) (20,000원), 생 껍데기 (9,000원)",영업시간 월~금 11:00 ~ 23:00 · 휴게시간 월~금 15:00 ~ 17:00
정원,"찌개,전골",3.3,12,"서울 서초구 서초대로46길 15 지하1층
(지번) 서초동 1555-1",37.49176505,127.0101359,02-582-0989,"집밥정식 (7,000원), 수제만두전골 (11,000원), 생고기김치전골 (11,000원), 쭈꾸미삼겹 (16,000원), 쭈꾸미철판 (13,000원)",영업시간 월~금 11:00 ~ 21:30 · 휴게시간 월~금 15:00 ~ 17:00
호왕,"육류,고기",4.7,170,"서울 서초구 서초대로 91 1층
(지번) 방배동 872-7",37.48755401,126.9922277,010-9514-8586,메뉴 없음,영업시간 월~토 11:30 ~ 21:30 · 휴게시간 매일 14:30 ~ 17:30
