이름,서브카테고리,평점,리뷰수,주소,위도,경도,전화번호,메뉴,영업시간
한잔의추억,"호프,요리주점",3.2,402,"서울 강남구 논현로175길 68 1층
(지번) 신사동 549-9",37.52408176,127.0234486,02-541-0969,"후라이드 (21,000원), 순두부탐 (16,000원), 양념치킨 (22,000원), 오뎅탕 (16,000원), 번데기탕 (12,000원), 고추튀김 (20,000원), 닭똥집튀김 (19,000원), 오징어튀김 (19,000원), 야채튀김 (12,000원), 한치구이 (18,000원), 황도 (11,000원), 골뱅이무침 (23,000원), 한추 떡볶이 (19,000원)",일요일
흑우정 압구정로데오 본점,갈비,3.9,227,"서울 강남구 도산대로57길 7 2층
(지번) 청담동 87-10",37.52410441,127.0411035,0507-1366-5412,메뉴 없음,일요일
권숙수,한식,4.2,183,"서울 강남구 압구정로80길 37 이에스빌딩 4층
(지번) 청담동 92-18",37.52437563,127.0435776,02-542-6268,"점심상 (210,000원), 디너미식상 (340,000원), 와인페어링 (변동가격)","월,일요일"
우가,"육류,고기",3.9,96,"서울 강남구 도산대로49길 22 지하1층
(지번) 신사동 653-20",37.52438046,127.0373769,02-6272-2223,"숙성 꽃등심(100g) (54,000원), 숙성 차돌박이(170g) (42,000원), 숙성 양념육회(170g) (35,000원), 숙성 육회비빔밥(Lunch) (19,000원), 숙성 등심 불고기(1인분) (Lunch) (30,000원), 한우무국정식(Lunch) (14,000원), 토장찌개(소) (10,000원), 토장찌개(대) (15,000원), 한우 무국 (8,000원), 소고기 크림볶음밥 (11,000원), 야채 비빔밥 (10,000원)",매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:00
쵸이닷,양식,3.4,397,"서울 강남구 도산대로 457 앙스돔빌딩 3층
(지번) 청담동 98-7",37.52444855,127.0465521,02-518-0318,"포트 와인 소스를 곁들인 립아이 스테이크 (10,000원), 샤프론 리조또를 곁들인 송아지 정강이 찜 (가격정보 없음), 포도 소스를 곁들인 양갈비 스테이크 (가격정보 없음), 유자 크림 소스와 송어알을 곁들인 구운 연어 (가격정보 없음), 샤프론 리조또를 곁들인 왕새우 스튜 (가격정보 없음)",매일 15:00 ~ 18:00
루비떡볶이,떡볶이,3.3,309,"서울 강남구 선릉로153길 21 1층
(지번) 신사동 653-2",37.52462959,127.0376333,02-516-7147,"수미세트 (25,000원), 블루세트 (19,500원), 치즈떡볶이 (7,000원), 부산어묵 （2pc） (4,500원), 해물매운어묵（3pc） (5,500원), 왕새우튀김 （2pc） (6,500원), 새우깡떡볶이 (7,000원), 루비떡볶이 (5,500원), 루비순대 (5,500원), 소세지 김밥 (5,500원), 새우튀김 김밥 (5,500원), 제주고추장흑돼지김밥 (5,500원), 영양부추불고기김밥 (5,500원), 제주장아찌김밥 (5,000원), 루비특별한김밥 (5,000원), 루비모듬튀김 (7,500원), 칠성사이다 355ml 캔 (2,000원), 코카콜라 355ml 캔 (2,000원), 쿨피스（복숭아）350ml 캔 (2,000원)",일 12:00 ~ 20:00
오아시스,양식,3.6,336,"서울 강남구 도산대로55길 20 영빌딩 1층
(지번) 청담동 88-5",37.52477691,127.0406038,02-548-8859,"타이 누들 샐러드 (23,000원), 새우 아보카도 샐러드 (23,000원), 치킨 아보카도 샐러드 (23,000원), 오늘의 스프 (12,000원), 치킨 아보카도 샌드우치 (21,000원), 칠리 치킨 샌드위치 (21,000원), 햄, 치즈 & 바질 페스토 샌드위치 (21,000원), 바나나 호두 팬케익 (23,000원), 체리 베리 팬케익 (23,000원), 무화과 콤포트 & 호두 팬케익 (23,000원), 에그 베네딕트 훈제연어 (23,000원), 에그 베네딕트 햄 (23,000원), 풀 잉글리쉬 브렉퍼스트 (23,000원), 햄, 치즈, 토마토 오믈렛 (23,000원), 비프 베이크빈 필리 (23,000원), 버섯 & 리코타 브루스게타 (23,000원), 더 루벤 (23,000원), 런치 파스타 (25,000원), 애플, 햄 & 치즈 프렌치 토스트 (23,000원)",영업시간 매일 09:00 ~ 18:00
디올카페,디저트카페,4.1,18,"서울 강남구 압구정로 464 하우스 오브 디올 5층
(지번) 청담동 98-3",37.52478168,127.0465015,02-513-0390,"다크초콜릿과 라즈베리 (50,000원), 다크초콜릿과 코코넛 (25,000원), 진한비터다크초콜릿 (50,000원), 다크초콜릿과 바닐라 (60,000원), 다크초콜릿과 생크림 (40,000원), 이스파한 아이스크림 (22,000원), 사틴 아이스크림 (22,000원), 아랑비 아이스크림 (22,000원), 라즈베리 샤벳 (0원), 리치와 로즈 샤벳 (0원), 패션 프루츠 아이스크림 (0원), 크림 치즈 아이스크림 (0원), 앙피니망 쇼콜라 아이스크림 (0원), 앙피니망 카페 아이스크림 (0원)",일 11:00 ~ 19:00
카츠바이콘반,"돈까스,우동",4.3,710,"서울 강남구 선릉로153길 36 1층
(지번) 신사동 647-22",37.52479971,127.0364576,02-547-3903,"카츠마끼 (2pc.) & 우동 (14,000원), 카츠마끼 (7pc.) (18,000원), 멘치카츠 (1pc.) & 우동 (14,000원), 멘치카츠 (14,000원), 로스카츠 (등심) (17,000원), 상로스카츠 (상등심) (19,000원), 히레카츠 (안심) (19,000원), 믹스카츠 (등심+안심) (23,000원), 온우동 (8,000원), 냉우동 (8,000원), 카츠마끼 (2pc.) (6,000원), 멘치카츠 (1pc.) (6,000원), 치킨 카라아게 (2pc.) (4,500원), 한입 카레 (5,000원), 포테토 사라다 (5,000원), 키린 生맥주 (435ml) (10,000원), 클라우드 병맥주 (330ml) (5,000원), 오늘의 니혼슈 (100ml) (10,000원), 오늘의 쇼츄 (60ml) (10,000원), 소프트 드링크 (3,000원)",매일 11:00 ~ 21:00
청담미역,한식,4.5,33,"서울 강남구 압구정로20길 15 1층
(지번) 신사동 572-2",37.52484576,127.0253991,02-518-6800,"굴 미역국 (13,000원), 매생이 굴 미역국 (15,000원), 전복 미역국 (17,000원), 성게 미역국 (22,000원), 전복추가 (모든미역국가능) (5,000원), 미역국밥 (11,000원), 굴국밥 (12,000원), 매생이 굴미역국밥 (14,000원), 전복장 비빔밥 (13,000원), 장어덮밥 (반마리) (18,000원), 장어덮밥 (한마리) (28,000원), 미역 칼국수 (11,000원), 굴 칼국수 (12,000원), 성게 칼국수 (20,000원), 미역 냉모밀 (하절기 메뉴) (10,000원), 가자미 구이 (4,000원), 매생이 계란말이 (4,000원), 수제 떡갈비 (2개) (8,000원), 수제 떡갈비 (3개) (11,000원), 장어구이 한판 (28,000원), 공기밥 (1,000원)",매일 09:10 ~ 21:00 · 휴게시간 매일 15:00 ~ 17:00
메이드,양식,3.9,131,"서울 강남구 논현로175길 39 1층
(지번) 신사동 572-1",37.52492068,127.0256326,02-512-1050,"한우 미트볼 스파게티 (19,500원), 아보카도 에그 베네딕트 (19,000원), 가지,모짜렐라 스파게티 (19,500원), 팬케익과 프라이드치킨 반마리 (19,000원)","토,일 10:00 ~ 22:00"
청담25,한식,3.7,66,"서울 강남구 압구정로79길 32 2층 201~203호
(지번) 청담동 124-11",37.5251639,127.0497615,02-3443-2577,메뉴 없음,일 11:00 ~ 22:00
미엘,갤러리카페,3.4,66,"서울 강남구 도산대로67길 13-12 퍼즐하우스 1층
(지번) 청담동 94-3",37.52525814,127.0436252,02-512-2395,"MIEL COFFEE (8,800원), DECAFFEINATED COFFEE (8,800원), ESPRESSO (D) (9,900원), ESPRESSO (S) (8,800원), MACCHIATO (9,900원), CAFFE LATTE (11,000원), CARAMEL LATTE (12,100원), CAPPUCCINO (12,100원), VANILLA LATTE (12,100원), MILK CARAMEL (11,000원), HOT CHOCOLATE (11,000원), ICED COFFEE (12,100원), ICED CAFFE LATTE (13,200원), ICED CAPPUCCINO (13,200원), ICED VANILLA LATTE (13,200원), ICED CARAMEL LATTE (13,200원), ICED CHOCOLATE (13,200원), AFFOGATO (14,300원), DUTCH COFFEE (15,000원), ORANGE JUICE (13,200원)",매일 10:00 ~ 23:50
덕후선생,중국요리,3.4,141,"서울 강남구 선릉로 822 유리빌딩 5층
(지번) 청담동 85-2",37.52525919,127.0401725,02-514-3663,"북경오리 (100,000원), 우육면 (18,000원), 유발면 (15,000원), 마장면 (16,000원)","매일 11:30 ~ 22:00 · 휴게시간 토,일 15:30 ~ 17:00"
커피루소 청담점,카페,4.1,94,"서울 강남구 선릉로158길 16 다현빌딩 1층
(지번) 청담동 88-22",37.52530314,127.0412532,02-545-9935,"아메리카노 (6,500원), 카페라떼 (7,500원), 필터커피 (변동가격), 더치큐브라떼 (11,000원)",매일 10:00 ~ 21:00
고급오복수산,일식집,4.1,223,"서울 강남구 논현로 854 지하 1층
(지번) 신사동 603-1",37.5253216,127.0288651,02-545-9955,메뉴 없음,매일 11:30 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00
밍글스,한식,4.2,217,"서울 강남구 도산대로67길 19 힐탑빌딩 2층
(지번) 청담동 94-6",37.5253703,127.04416,02-515-7306,"DINNER (350,000원), LUNCH (280,000원), 4잔 페어링 (170,000원), 우리 술 페어링 (170,000원), 시그니쳐 페어링 (280,000원)","월,일요일"
페어링룸,이탈리안,4.1,636,"서울 강남구 도산대로81길 14 1층
(지번) 청담동 117-12",37.52538004,127.0478365,010-3100-8861,"프로슈토 블루베리 리코타 탁틴 (15,500원), 보리굴비 녹차 리조또 (32,000원), 살치살 와규 스테이크 (100g) (32,000원)","토,일 11:00 ~ 23:00"
헤이미,디저트카페,4,41,"서울 강남구 논현로172길 21 101호
(지번) 신사동 608-17",37.52556393,127.0304624,070-8883-2016,"수제과일차 (6,500원), 에이드 (6,800원), 노아주스 (6,000원), 아메리카노 (5,000원), 라떼 (5,500원), 바닐라 라떼 (6,000원), 헤이즐넛라떼 (6,000원), 마카롱(1ea) (3,000원), 다즐링 캐슬턴 (6,000원), 고구마라떼 (6,500원)","영업시간 토,일 11:00 ~ 18:00"
정식당,퓨전한식,4.3,696,"서울 강남구 선릉로158길 11
(지번) 청담동 83-24",37.52565829,127.0410811,02-517-4654,"LUNCH SIGNATURE (200,000원), DINNER SIGNATURE (300,000원), 모듬김밥 (200,000원), 성게 구절판 (200,000원), 성게 비빔밥 (88,000원), 맛있는 김밥 (28,000원), 봄나물 김밥 (30,000원), 울릉도 메이플 (28,000원)",매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 17:30
골드피쉬딤섬퀴진,중국요리,4,934,"서울 강남구 압구정로48길 35 2층
(지번) 신사동 657-5",37.52607091,127.0371066,02-511-5266,"새우 딤섬 (9,800원), 구채교 (9,800원), 쇼마이 (9,800원), 소룡포 (9,800원), 우육탕면 (15,000원), 오향장육 (26,000원), 무떡 볶음 (14,000원)",매일 11:30 ~ 21:45 · 휴게시간 매일 15:00 ~ 17:30
묵전,"호프,요리주점",3.9,275,"서울 강남구 언주로168길 22 1층
(지번) 신사동 645-11",37.52609055,127.0353493,02-548-1461,"옥수수전 (12,000원), 시골 장터 모듬전(소) (20,000원), 묵전 하우스 막걸리 (8,000원), 국순당 옛날 막걸리 (8,000원), 지평막걸리 (8,000원), 덕산 막걸리 (8,000원), 알밤 막걸리 (8,000원), 검은콩 막걸리 (8,000원), 가평잣 막걸리 (8,000원), 면천 샘물 막걸리 (8,000원), 제주 막걸리 (8,000원), 제주 우도 땅콩 막걸리 (8,000원), 느린마을 막걸리 (8,000원), 인생 막걸리 (8,000원), 옥수수 막걸리 (8,000원), 모둠 해물 파전 (27,000원), 동그랑땡 (15,000원), 강판 감자전 (15,000원), 육값하는 육전 (22,000원), 녹두 빈대떡 (22,000원), 새우 완자전 (16,000원), 배추전 (10,000원), 표고버섯전 (14,000원), 감자 채전 (14,000원), 애호박 채전 (14,000원), 메밀 묵은지전 (12,000원), 부추전 (12,000원), 숙성광어회 (45,000원), 고향집 도토리묵 (17,000원), 도다리 회무침 (25,000원), 진국 황태탕 (24,000원), 양지고기 육개 술국 (24,000원), 묵사발 (15,000원), 고갈비 (15,000원), 이면수 구이 (18,000원), 묵전 물회 (35,000원), 세꼬시 (39,000원)",일 11:30 ~ 22:00
연탄공장,"육류,고기",3.2,104,"서울 강남구 압구정로48길 36-4
(지번) 신사동 642-19",37.52620589,127.0364878,02-514-4082,"돼지왕갈비 (290g) (19,000원), 소갈비살 (160g) (26,000원), 삼겹살 (160g) (19,000원), 목살 (160g) (19,000원), 항정살 (160g) (25,000원), 도시락 (6,000원), 냉면 (6,000원), 압구리골뱅이 (28,000원), 을지로골뱅이 (28,000원), 뚝배기골뱅이 (16,000원), 엠티찌개 (9,000원), 된장찌개 (7,000원), 냄비김치찌개 (15,000원), 꽁치김치찌개 (9,000원), 참치김치찌개 (9,000원), 김치칼국수 (6,000원), 김치수제비 (7,000원), 해물계란탕 (12,000원), 오뎅탕 (12,000원)",매일 16:00 ~ 24:00
가담,중식,3.3,243,"서울 강남구 언주로167길 35 1층
(지번) 신사동 608-8",37.52636614,127.0302582,02-545-5163,"짜장면 (9,000원), 잡탕밥 (15,000원), 특색 냉채 (60,000원), 송이 전복 (65,000원), 해삼 전복 (65,000원), 게살스프또 (12,000원), 산라탕 (7,000원), 옥수수스프 (6,000원), 전가복 (84,000원), 사천팔보채헬레브 (74,000원), 유산슬 (40,000원), 게살야채볶음 (48,000원), 양장피 (38,000원), 마라관자 (45,000원), 깐풍관자 (45,000원), 마파두부덮밥 (10,000원), 짬뽕밥 (10,500원), 새우볶음밥 (10,000원), 짜장밥 (10,000원), 북경짬뽕 (10,000원), 삼선울면 (10,000원), 삼선우동 (10,000원), 볶음면 (10,000원), 쇠고기탕면 (10,000원), 중국냉면 (12,500원), 부추굴짬뽕 (13,000원)","토,일 11:20 ~ 21:30 · 휴게시간 매일 15:00 ~ 17:00"
압구정면옥,냉면,4.1,212,"서울 강남구 압구정로30길 16 1층
(지번) 신사동 610-3",37.52646294,127.0290621,02-516-3016,"평양냉면 프리미엄 (16,000원), 한우 어복쟁반 (2~3인) (75,000원), 평양냉면 (14,000원), 압구정 손만두 한 접시 (14,000원), 압구정 손만두 반 접시 (8,000원), 제육 한 접시 (32,000원), 제육 반 접시 (17,000원), 한우 육수 불고기 1인분 (35,000원), 한우 손만두 전골 (50,000원), 비빔냉면 프리미엄 (15,000원), 한우 어복쟁반 (4~5인) (110,000원), 압구정 손만둣국 (11,000원), 비빔냉면 (14,000원), 한우 편육 한 접시 (34,000원), 한우 편육 반 접시 (18,000원), 녹두전 (13,000원), 프리미엄 육수캔 (250ml/작은캔) (4,000원), 프리미엄 육수캔 (500ml/큰캔) (7,000원), 동그랑땡 한 접시(2개) (25,000원), 한우 열무냉채 (19,000원)",매일 11:00 ~ 21:30
앨리스,칵테일바,3.9,34,"서울 강남구 도산대로55길 47 지하1층
(지번) 청담동 84-20",37.52667755,127.0409437,02-511-8420,"Signature Cocktails (25,000원), Modern Classic Cockt (25,000원), Reflection (가격정보 없음), Stone Pot (가격정보 없음), Don Spectre (가격정보 없음), Cheshire’s Tail (가격정보 없음), Lara Martini (가격정보 없음), Belleza (가격정보 없음), Teddy Picker (가격정보 없음), Terry’s Boutique (가격정보 없음), Hippity-Hoppity (가격정보 없음), The Birds and Bees (가격정보 없음), Rabbit Hole (가격정보 없음), Hwasa-Reviver (가격정보 없음), Whisky (가격정보 없음), Champagne (가격정보 없음)",영업시간 매일 19:00 ~ 03:00
압구정하루,"돈까스,우동",4.1,390,"서울 강남구 언주로172길 56 1층
(지번) 신사동 663-9",37.52677583,127.0382985,02-514-5557,"냉모밀 (11,000원), 판모밀 (11,000원), 냉우동 (11,000원), 비빔모밀 (11,000원), 비빔우동 (11,000원), 온모밀 (11,000원), 유부우동 (9,000원), 돈가스 (12,000원), 우동돈가스 (14,000원), 카레돈가스 (14,000원), 카레라이스 (9,000원), 유부초밥 (5,000원), 뚝배기김치우동 (13,000원), 김치돈가스 (14,000원)",매일 11:30 ~ 21:20 · 휴게시간 매일 15:30 ~ 17:00
노아베이커리 압구정본점,"제과,베이커리",3.4,102,"서울 강남구 압구정로30길 9 노아빌딩 4층
(지번) 신사동 612",37.52680389,127.029391,02-546-7588,"치즈&치즈 (4,500원), 달콩 (3,100원), 오묘해 (3,300원), 휘낭시에 (4,000원), 소보루빵 (2,000원), 아메리카노 (4,500원), 카페라떼 (5,000원)",일 09:00 ~ 21:00
뱃고동,"해물,생선",3.8,937,"서울 강남구 언주로172길 54 지하 1층
(지번) 신사동 663",37.52684323,127.0380325,02-514-8008,"산낙지전골(1인분) (30,000원), 산낙지불고기(1인분) (30,000원), 오징어전골(1인분) (16,000원), 낙지전골(1인분) (17,000원), 오징어불고기(1인분) (16,000원), 조개탕 (26,000원), 오징어튀김 (14,000원), 오징어전골백반 (8,500원), 낙지전골백반 (9,000원), 오징어불고기백반 (8,500원), 낙지불고기백반 (9,000원), 산낙지 (32,000원), 낙지빈대떡 (10,000원), 오징어데침 (14,000원), 신낙지연포탕 (32,000원), 산낙지데침 (32,000원), 낙지불고기(1인분) (17,000원)","토,일 12:00 ~ 22:00"
카페파이브바,카페,3.8,30,"서울 강남구 언주로172길 65
(지번) 신사동 662-17",37.52687784,127.0390857,02-511-5578,"아메리카노 (2,800원), 얼그레이 (Medium) (3,900원), 카페라떼 (Medium) (3,900원), 복숭아 아이스티 (Medium) (3,900원), 수박주스 생과일 (5,500원)",일 10:00 ~ 24:00
10꼬르소꼬모서울카페,카페,3.2,19,"서울 강남구 압구정로 416 더트리니티빌딩 지하1층
(지번) 청담동 79",37.52692895,127.0424039,02-547-3010,"팥과무화과를 곁들인 '스노우 아이스' 밀크빙수 (16,000원), 녹차가루와 녹차젤라또를 곁들인 '스노우 아이스'밀크빙수 (16,000원), 후레쉬 과일을 곁들인 그리스산 요거트 젤라또 (18,000원), 카라멜 입힌 호두와 히말라야 핑크 소금이 들어간 카라멜 젤라또 (15,000원), 로얄밀크티와 바닐라 젤라또를 곁들인 '스노우 아이스' 밀크빙수 (18,000원), 밤 라비올라와 마스카포네 사바용 (18,000원), 바닐라 젤라또를 올린 10꼬르소 꼬모 카페 시그니쳐 다크 초코렛 타르트 (18,000원), 신선한 블루베리 밀푀유 (17,000원), 10꼬르소 꼬모 카페 시그니쳐 크리미 티라미수 (18,000원), 벌꿀을 곁들인 10꼬르소 꼬모 카페 시그니쳐 세미 프레도 (19,000원), 브두러운 솜사탕을 얹은 10 꼬르소 꼬모 카페 시그니쳐 바닐라 아포가토 (16,000원), 배 (Fresh juice) (17,000원), 배&생강 (Fresh juice) (17,000원), 오렌지 (Fresh juice) (17,000원), 자몽 (Fresh juice) (17,000원), 오렌지&자몽 (Fresh juice) (17,000원), 사과&펜넬 (Fresh juice) (17,000원), 사과&비트 (Fresh juice) (17,000원), 당근 (Fresh juice) (17,000원), 사과 (Fresh juice) (17,000원)",매일 11:00 ~ 20:30
압구정곱창 본점,"곱창,막창",4,185,"서울 강남구 압구정로42길 25-8 1층
(지번) 신사동 643-21",37.52702751,127.0356371,02-511-0042,"한우곱창구이 (200g) (30,000원), 한우막창구이 (200g) (30,000원), 한우대창구이 (200g) (30,000원), 특양구이(200g) (33,000원), 한우곱창전골 (150g) (26,000원), 차돌박이 (30,000원), 양곱창볶음밥 (10,000원), 볶음밥 (4,000원)",일 12:00 ~ 22:00 · 휴게시간 매일 16:00 ~ 17:00
도수향,"떡,한과",3.5,205,"서울 강남구 선릉로161길 21-4 1층
(지번) 신사동 662-7",37.52720457,127.0384714,02-540-2939,"도수향 인절미 (소) (24,000원)",일요일
뉴만두집,한식,4,514,"서울 강남구 압구정로 338 1층
(지번) 신사동 661-1",37.52792451,127.038878,02-544-3710,"만두전골 (75,000원), 만두국 (15,000원), 빈대떡 (24,000원), 고추전 (24,000원), 비지 (12,000원)",일요일
리틀사이공 압구정본점,베트남음식,3.7,53,"서울 강남구 언주로174길 26 1층
(지번) 신사동 640-1",37.52796782,127.035856,02-547-9050,"퍼보 (12,500원), 분보싸오 (13,900원), 퍼싸오탑깜 (15,900원), 꼼징능주 (14,500원), 꼼제인틱꾸아 (14,900원), 고이꾸온 2p (7,500원), 고이꾸온 3p (10,500원), 짜죠 6p (10,500원), 간가징늑맘 (14,900원), 분보후에（후에지방국수） (14,900원), 퍼가 (12,500원), 퍼탑깜 (14,500원), 분짜 (14,900원), 퍼싸오 (14,900원), 락사 (16,900원), 매운쌀국수 (14,900원), 칠리꼼톰 (14,900원), 짜죠 4p (7,500원), 월남쌈 (39,900원), 콜라 (3,000원), 사이다 (3,000원), 코카콜라제로 (3,000원), 환타오렌지 (3,000원)",매일 11:30 ~ 22:00
신미식당,"육류,고기",3.9,204,"서울 강남구 압구정로 214 1층
(지번) 신사동 615",37.52799359,127.0307345,02-516-4900,"생삼겹살(200g) (17,000원), 생목살(200g) (17,000원), 감자탕(소) (33,000원), 된장찌개 (8,000원), 김치찌개 (8,000원), 순두부 (8,000원), 제육볶음 (10,000원), 감자탕 1인 (10,000원)","월,화,수,목,금,일 11:00 ~ 22:00 · 휴게시간 월,화,수,목,금,일 15:00 ~ 17:00"
장스테이크,"스테이크,립",4.3,78,"서울 강남구 압구정로 314 요한빌딩 5층
(지번) 신사동 639",37.52873089,127.0357973,02-548-9621,"포터하우스 세트 (2인) (320,000원), 랍스터&스테이크 코스 (97,000원), 스테이크 테이스팅 세트 (2인) (280,000원), 런치 스테이크 코스 (58,000원), 한우 등심,셀러리악, 크림 수프 (20,000원), 생가리비 토마토소스 꼰길리에 (27,000원), 구운 활바닷가재 로제소스 딸리아뗄레 (39,000원), 토마토&화이트소스 라자냐 (27,000원), 리코타&고르곤졸라 치즈 비트 리조또 (24,000원), 비스크 소스 구운 활바닷가재 리조또 (39,000원), 한우 채끝 (300g) (129,000원), 한우 안심 (300g) (138,000원), 한우 꽃등심 (300g) (144,000원), 한우 샤토브리앙 (300g) (150,000원), 한우 포터하우스 (800g) (248,000원), 앤초비 알리오 올리오 (24,000원)",매일 12:00 ~ 22:00 · 휴게시간 매일 15:00 ~ 18:00
최가네버섯샤브매운탕칼국수 본점,샤브샤브,4.4,491,"서울 강남구 도산대로51길 36 2-3층
(지번) 신사동 655",127.0382213,37.5254702,02-547-7676,"스페셜 샤브샤브 (1인) (19,000원), 바싹 불고기 (대) (18,000원), 스몰 샤브샤브 (1인) (16,000원), 버섯매운탕칼국수 (14,000원), 샤브런치 (14,000원), 바싹 불고기 (소) (12,000원), 칼라물만두 (7,000원)",매일 11:00 ~ 21:40 · 휴게시간 매일 15:40 ~ 17:00
호화반점,중국요리,3.2,105,"서울 강남구 선릉로161길 5 1,2층
(지번) 신사동 664-25",127.0398185,37.5269568,02-511-2125,"짜장 (8,000원), 해물잡탕밥 (15,000원), 복분자 (12,000원), 고추잡채밥 (11,000원), 닭고기덮밥 (10,000원), 소고기덮밥 (10,000원), 잡채밥 (9,000원), 마파두부밥 (9,000원), 고추짬뽕밥 (9,000원), 짬뽕밥 (9,000원), 새우볶음밥 (8,000원), 군만두 (8,000원), 차돌짬뽕 (12,000원), 굴짬뽕 (12,000원), 우육탕면 (10,000원), 사천탕면 (10,000원), 고추짬뽕 (9,000원), 간짜장 (9,000원), 짬뽕 (9,000원), 사천탕수육 (25,000원), 깐소중새우 (35,000원), 찹쌀탕수육 (25,000원), 탕수육 (23,000원), 깐풍중새우 (35,000원), 전가복 (65,000원), 크림중새우 (35,000원), 해물누룽지탕 (34,000원), 팔보채 (34,000원), 해물잡탕 (34,000원), 류산슬 (34,000원), 양장피 (28,000원), 유린기 (29,000원), 깐풍기 (29,000원), 라조기 (29,000원), 고추잡채 (34,000원), 라조육 (27,000원), 난자완스 (30,000원), 냉채 (45,000원), 삼선샥스핀 (70,000원), 게살샥스핀 (65,000원), 해삼탕 (70,000원), 마파두부 (22,000원), 가상두부 (22,000원), 호두새우완자 (35,000원)",매일 12:00 ~ 21:00
김태준의탕탕집 논현본점,설렁탕,3.7,168,"서울 강남구 학동로4길 12 1,2층
(지번) 논현동 141-15",127.02305,37.5106447,02-511-3235,"갈비탕 （완조리） (18,000원), 갈비탕 （비조리） (15,000원), 설렁탕 （완조리） (11,500원), 도가니탕 （완조리） (24,000원), 설렁탕 （비조리） (10,000원), 뼈해장국 （완조리） (10,500원), 뼈해장국 （비조리） (9,500원), 꼬리곰탕 （완조리） (26,000원), 감자탕 (31,000원), 곁들이 접시수육 (10,900원), （국물） 소 갈비찜 (48,000원), （국물） 소 꼬리찜 (57,000원), 사골 진국 2팩 (5,000원), 사골 진국 10팩 (24,000원), 양지 1팩 (4,000원), 도가니 1팩 (15,000원), 고기육수 1팩 (2,500원), 콜라 （355ml） (2,000원), 사이다 （355ml） (2,000원), 공기밥 (1,000원)",매일 00:00 ~ 24:00
이닝,중국요리,3.7,248,"서울 강남구 도산대로58길 14 1,2층
(지번) 청담동 22-12",127.0412927,37.5223875,02-547-7444,"아네모네 SET(런치메뉴) (39,000원), 아이리스 SET(런치메뉴) (55,000원), 릴리 SET(런치메뉴) (66,000원), 해파리냉채&송화단(S) (36,000원), 특선냉채(S) (52,000원), 오향장육(S) (42,000원), 산라탕 (17,000원), 게살은이삭스핀스프 (17,000원), 불도장 (150,000원), 가지두부냄비(S) (46,000원), 마라우육탕 (60,000원), 해물짬뽕탕 (50,000원), 전복찜(1EA) (42,000원), 중새우(S) (46,000원), 어향동고(S) (54,000원), 멘보샤(S) (46,000원), 류산슬(S) (46,000원), 생선찜 (150,000원), 볶음짜장면(점심) (15,000원), 삼선짬뽕(점심) (15,000원)",일요일
육시리 역삼본점,"육류,고기",3.9,12,"서울 강남구 논현로 420 1-2층
(지번) 역삼동 727-1",127.0388545,37.4978766,02-556-6678,"통가브리살 (가격정보 없음), 껍데기항정 (가격정보 없음), 통항정살 (가격정보 없음), 제주오겹 (가격정보 없음), 초밀도삼겹살 (가격정보 없음), 제주오겹살 (가격정보 없음), 통목살 (가격정보 없음), 한우 (가격정보 없음), 해물순두부 (가격정보 없음), 소고기청국장전골 (가격정보 없음), 돼지김치전골 (가격정보 없음), 치즈부대전골 (가격정보 없음), 해물순두부전골 (가격정보 없음), 라면추가 (가격정보 없음), 보쌈정식 (가격정보 없음), 시래기밥 (가격정보 없음), 후루룩국물떡볶이 (가격정보 없음), 꽁보리밥 (가격정보 없음)",일요일
연타발 압구정본점,"곱창,막창",4.2,469,"서울 강남구 도산대로 231 2-3층
(지번) 신사동 629-33",127.0321654,37.5214557,02-545-4248,"특양구이 (변동가격), 한우대창구이 (변동가격), 한우등심 (변동가격)",매일 11:30 ~ 22:00
영천영화,"육류,고기",3.7,66,"서울 강남구 도산대로90길 3 1-2층
(지번) 청담동 50-13",127.0495812,37.5239372,02-3442-0381,"한우 육회비빔밥 (21,000원), 한우 갈비탕 (23,000원), 한우 육개장 (12,000원), 한우 뚝배기 불고기 (12,000원), 손반죽 냉면 (12,000원), 열무 국수 (8,000원), 한우 소고기 국밥 (10,000원), 한우 사골 곰탕 (10,000원), 시골 촌된장 정식 (8,000원), 누룽지 정식 (8,000원), 김치찌개 (8,000원)",매일 00:00 ~ 24:00
피양옥,냉면,4.4,202,"서울 강남구 압구정로36길 7 1,2층
(지번) 신사동 616-8",127.0316661,37.528063,02-545-9311,"성게알 (변동가격), 문어숙회 (50,000원), 어복쟁반 (소) (90,000원), 물냉면 (14,000원), 어복쟁반 (90,000원), 비빔냉면 (14,000원), 불고기 (35,000원), 만두 (14,000원), 만두전골 (50,000원), 온수육 (50,000원), 만두국 (14,000원), 냉수육 (30,000원), 양지온반 (14,000원), 떡국 (14,000원), 냉제육 (36,000원), 녹두전 (14,000원), 능이버섯 (30,000원)",일 11:00 ~ 22:00
춘식당,"호프,요리주점",3.6,230,"서울 강남구 도산대로23길 17 1~2층
(지번) 신사동 559-10",127.0259656,37.5201498,02-511-4022,메뉴 없음,일 17:30 ~ 24:00
